Y,m,d,H,w,M
2015,12,28,12,1,12
2015,12,28,13,1,25
2015,12,28,14,1,23
2015,12,28,15,1,18
2015,12,28,16,1,25
2015,12,28,17,1,27
2015,12,28,18,1,21
2015,12,28,19,1,24
2015,12,28,20,1,18
2015,12,28,21,1,14
2015,12,28,22,1,12
2015,12,28,23,1,15
2015,12,29,00,2,15
2015,12,29,01,2,4
2015,12,29,02,2,6
2015,12,29,04,2,2
2015,12,29,05,2,2
2015,12,29,06,2,1
2015,12,29,07,2,11
2015,12,29,08,2,18
2015,12,29,09,2,31
2015,12,29,10,2,26
2015,12,29,11,2,22
2015,12,29,12,2,20
2015,12,29,13,2,22
2015,12,29,14,2,16
2015,12,29,15,2,9
2015,12,29,16,2,16
2015,12,29,17,2,16
2015,12,29,18,2,12
2015,12,29,19,2,21
2015,12,29,20,2,17
2015,12,29,21,2,12
2015,12,29,22,2,14
2015,12,29,23,2,15
2015,12,30,00,3,8
2015,12,30,01,3,3
2015,12,30,02,3,5
2015,12,30,05,3,1
2015,12,30,06,3,2
2015,12,30,07,3,9
2015,12,30,08,3,22
2015,12,30,09,3,17
2015,12,30,10,3,14
2015,12,30,11,3,24
2015,12,30,12,3,16
2015,12,30,13,3,10
2015,12,30,14,3,17
2015,12,30,15,3,18
2015,12,30,16,3,22
2015,12,30,17,3,12
2015,12,30,18,3,22
2015,12,30,19,3,12
2015,12,30,20,3,11
2015,12,30,21,3,14
2015,12,30,22,3,15
2015,12,30,23,3,12
2015,12,31,00,4,9
2015,12,31,01,4,11
2015,12,31,02,4,9
2015,12,31,03,4,1
2015,12,31,04,4,4
2015,12,31,05,4,4
2015,12,31,06,4,1
2015,12,31,07,4,22
2015,12,31,08,4,31
2015,12,31,09,4,28
2015,12,31,10,4,17
2015,12,31,11,4,19
2015,12,31,12,4,21
2015,12,31,13,4,11
2015,12,31,14,4,17
2015,12,31,15,4,26
2015,12,31,16,4,19
2015,12,31,17,4,20
2015,12,31,18,4,21
2015,12,31,19,4,30
2015,12,31,20,4,25
2015,12,31,21,4,7
2015,12,31,22,4,20
2015,12,31,23,4,26
2016,01,01,00,5,2
2016,01,01,02,5,2
2016,01,01,03,5,4
2016,01,01,04,5,2
2016,01,01,05,5,1
2016,01,01,06,5,5
2016,01,01,07,5,4
2016,01,01,08,5,10
2016,01,01,09,5,11
2016,01,01,10,5,15
2016,01,01,11,5,24
2016,01,01,12,5,18
2016,01,01,13,5,11
2016,01,01,14,5,15
2016,01,01,15,5,16
2016,01,01,16,5,23
2016,01,01,17,5,15
2016,01,01,18,5,20
2016,01,01,19,5,20
2016,01,01,20,5,16
2016,01,01,21,5,14
2016,01,01,22,5,19
2016,01,01,23,5,10
2016,01,02,00,6,8
2016,01,02,01,6,5
2016,01,02,03,6,1
2016,01,02,04,6,1
2016,01,02,06,6,1
2016,01,02,07,6,3
2016,01,02,08,6,8
2016,01,02,09,6,8
2016,01,02,10,6,8
2016,01,02,11,6,14
2016,01,02,12,6,14
2016,01,02,13,6,18
2016,01,02,14,6,13
2016,01,02,15,6,10
2016,01,02,16,6,15
2016,01,02,17,6,16
2016,01,02,18,6,18
2016,01,02,19,6,10
2016,01,02,20,6,18
2016,01,02,21,6,23
2016,01,02,22,6,13
2016,01,02,23,6,12
2016,01,03,00,0,11
2016,01,03,01,0,8
2016,01,03,02,0,3
2016,01,03,03,0,3
2016,01,03,04,0,3
2016,01,03,05,0,3
2016,01,03,06,0,3
2016,01,03,07,0,5
2016,01,03,08,0,10
2016,01,03,09,0,11
2016,01,03,10,0,14
2016,01,03,11,0,13
2016,01,03,12,0,7
2016,01,03,13,0,11
2016,01,03,14,0,18
2016,01,03,15,0,16
2016,01,03,16,0,18
2016,01,03,17,0,18
2016,01,03,18,0,21
2016,01,03,19,0,15
2016,01,03,20,0,21
2016,01,03,21,0,12
2016,01,03,22,0,9
2016,01,03,23,0,16
2016,01,04,00,1,8
2016,01,04,01,1,5
2016,01,04,02,1,3
2016,01,04,03,1,3
2016,01,04,04,1,3
2016,01,04,05,1,4
2016,01,04,06,1,6
2016,01,04,07,1,12
2016,01,04,08,1,27
2016,01,04,09,1,22
2016,01,04,10,1,28
2016,01,04,11,1,16
2016,01,04,12,1,15
2016,01,04,13,1,20
2016,01,04,14,1,29
2016,01,04,15,1,20
2016,01,04,16,1,20
2016,01,04,17,1,20
2016,01,04,18,1,20
2016,01,04,19,1,37
2016,01,04,20,1,17
2016,01,04,21,1,11
2016,01,04,22,1,11
2016,01,04,23,1,9
2016,01,05,00,2,5
2016,01,05,01,2,3
2016,01,05,02,2,4
2016,01,05,03,2,3
2016,01,05,04,2,2
2016,01,05,06,2,2
2016,01,05,07,2,5
2016,01,05,08,2,21
2016,01,05,09,2,20
2016,01,05,10,2,15
2016,01,05,11,2,13
2016,01,05,12,2,17
2016,01,05,13,2,5
2016,01,05,14,2,17
2016,01,05,15,2,22
2016,01,05,16,2,14
2016,01,05,17,2,16
2016,01,05,18,2,23
2016,01,05,19,2,17
2016,01,05,20,2,18
2016,01,05,21,2,22
2016,01,05,22,2,12
2016,01,05,23,2,15
2016,01,06,00,3,2
2016,01,06,01,3,6
2016,01,06,02,3,6
2016,01,06,03,3,5
2016,01,06,05,3,5
2016,01,06,06,3,5
2016,01,06,07,3,9
2016,01,06,08,3,14
2016,01,06,09,3,15
2016,01,06,10,3,18
2016,01,06,11,3,28
2016,01,06,12,3,20
2016,01,06,13,3,15
2016,01,06,14,3,16
2016,01,06,15,3,24
2016,01,06,16,3,15
2016,01,06,17,3,26
2016,01,06,18,3,29
2016,01,06,19,3,26
2016,01,06,20,3,30
2016,01,06,21,3,12
2016,01,06,22,3,17
2016,01,06,23,3,9
2016,01,07,00,4,3
2016,01,07,01,4,9
2016,01,07,02,4,4
2016,01,07,05,4,5
2016,01,07,06,4,2
2016,01,07,07,4,10
2016,01,07,08,4,24
2016,01,07,09,4,18
2016,01,07,10,4,8
2016,01,07,11,4,24
2016,01,07,12,4,8
2016,01,07,13,4,14
2016,01,07,14,4,16
2016,01,07,15,4,24
2016,01,07,16,4,22
2016,01,07,17,4,21
2016,01,07,18,4,18
2016,01,07,19,4,19
2016,01,07,20,4,19
2016,01,07,21,4,19
2016,01,07,22,4,13
2016,01,07,23,4,12
2016,01,08,00,5,12
2016,01,08,01,5,6
2016,01,08,02,5,3
2016,01,08,03,5,6
2016,01,08,04,5,3
2016,01,08,05,5,1
2016,01,08,06,5,4
2016,01,08,07,5,20
2016,01,08,08,5,12
2016,01,08,09,5,7
2016,01,08,10,5,28
2016,01,08,11,5,21
2016,01,08,12,5,13
2016,01,08,13,5,7
2016,01,08,14,5,26
2016,01,08,15,5,22
2016,01,08,16,5,21
2016,01,08,17,5,30
2016,01,08,18,5,21
2016,01,08,19,5,24
2016,01,08,20,5,18
2016,01,08,21,5,12
2016,01,08,22,5,9
2016,01,08,23,5,17
2016,01,09,00,6,5
2016,01,09,01,6,8
2016,01,09,02,6,2
2016,01,09,04,6,2
2016,01,09,05,6,4
2016,01,09,06,6,1
2016,01,09,07,6,2
2016,01,09,08,6,13
2016,01,09,09,6,21
2016,01,09,10,6,19
2016,01,09,11,6,14
2016,01,09,12,6,22
2016,01,09,13,6,19
2016,01,09,14,6,15
2016,01,09,15,6,21
2016,01,09,16,6,18
2016,01,09,17,6,24
2016,01,09,18,6,21
2016,01,09,19,6,14
2016,01,09,20,6,16
2016,01,09,21,6,14
2016,01,09,22,6,11
2016,01,09,23,6,13
2016,01,10,00,0,8
2016,01,10,01,0,8
2016,01,10,02,0,4
2016,01,10,03,0,3
2016,01,10,04,0,4
2016,01,10,05,0,2
2016,01,10,06,0,3
2016,01,10,07,0,3
2016,01,10,08,0,5
2016,01,10,09,0,18
2016,01,10,10,0,16
2016,01,10,11,0,20
2016,01,10,12,0,21
2016,01,10,13,0,19
2016,01,10,14,0,10
2016,01,10,15,0,16
2016,01,10,16,0,22
2016,01,10,17,0,19
2016,01,10,18,0,21
2016,01,10,19,0,19
2016,01,10,20,0,17
2016,01,10,21,0,13
2016,01,10,22,0,24
2016,01,10,23,0,9
2016,01,11,00,1,12
2016,01,11,01,1,7
2016,01,11,02,1,2
2016,01,11,03,1,1
2016,01,11,04,1,3
2016,01,11,05,1,1
2016,01,11,06,1,6
2016,01,11,07,1,13
2016,01,11,08,1,7
2016,01,11,09,1,17
2016,01,11,10,1,40
2016,01,11,11,1,23
2016,01,11,12,1,21
2016,01,11,13,1,13
2016,01,11,14,1,17
2016,01,11,15,1,11
2016,01,11,16,1,21
2016,01,11,17,1,16
2016,01,11,18,1,17
2016,01,11,19,1,25
2016,01,11,20,1,18
2016,01,11,21,1,25
2016,01,11,22,1,15
2016,01,11,23,1,6
2016,01,12,00,2,9
2016,01,12,01,2,1
2016,01,12,02,2,4
2016,01,12,06,2,4
2016,01,12,07,2,15
2016,01,12,08,2,29
2016,01,12,09,2,16
2016,01,12,10,2,14
2016,01,12,11,2,19
2016,01,12,12,2,22
2016,01,12,13,2,18
2016,01,12,14,2,26
2016,01,12,15,2,26
2016,01,12,16,2,12
2016,01,12,17,2,10
2016,01,12,18,2,23
2016,01,12,19,2,30
2016,01,12,20,2,10
2016,01,12,21,2,11
2016,01,12,22,2,5
2016,01,12,23,2,11
2016,01,13,00,3,14
2016,01,13,01,3,9
2016,01,13,02,3,2
2016,01,13,03,3,1
2016,01,13,04,3,2
2016,01,13,05,3,1
2016,01,13,06,3,5
2016,01,13,07,3,8
2016,01,13,08,3,47
2016,01,13,09,3,22
2016,01,13,10,3,27
2016,01,13,11,3,18
2016,01,13,12,3,29
2016,01,13,13,3,16
2016,01,13,14,3,21
2016,01,13,15,3,25
2016,01,13,16,3,30
2016,01,13,17,3,19
2016,01,13,18,3,16
2016,01,13,19,3,22
2016,01,13,20,3,25
2016,01,13,21,3,12
2016,01,13,22,3,8
2016,01,13,23,3,7
2016,01,14,00,4,5
2016,01,14,01,4,3
2016,01,14,03,4,5
2016,01,14,07,4,13
2016,01,14,08,4,23
2016,01,14,09,4,22
2016,01,14,10,4,19
2016,01,14,11,4,13
2016,01,14,12,4,25
2016,01,14,13,4,19
2016,01,14,14,4,21
2016,01,14,15,4,13
2016,01,14,16,4,18
2016,01,14,17,4,15
2016,01,14,18,4,20
2016,01,14,19,4,15
2016,01,14,20,4,14
2016,01,14,21,4,19
2016,01,14,22,4,14
2016,01,14,23,4,6
2016,01,15,00,5,4
2016,01,15,01,5,6
2016,01,15,02,5,4
2016,01,15,03,5,1
2016,01,15,04,5,1
2016,01,15,05,5,4
2016,01,15,06,5,4
2016,01,15,07,5,8
2016,01,15,08,5,16
2016,01,15,09,5,23
2016,01,15,10,5,27
2016,01,15,11,5,18
2016,01,15,12,5,25
2016,01,15,13,5,19
2016,01,15,14,5,20
2016,01,15,15,5,9
2016,01,15,16,5,17
2016,01,15,17,5,22
2016,01,15,18,5,14
2016,01,15,19,5,20
2016,01,15,20,5,17
2016,01,15,21,5,23
2016,01,15,22,5,19
2016,01,15,23,5,15
2016,01,16,00,6,11
2016,01,16,01,6,5
2016,01,16,02,6,2
2016,01,16,03,6,7
2016,01,16,04,6,4
2016,01,16,05,6,2
2016,01,16,06,6,4
2016,01,16,07,6,4
2016,01,16,08,6,13
2016,01,16,09,6,19
2016,01,16,10,6,20
2016,01,16,11,6,20
2016,01,16,12,6,16
2016,01,16,13,6,16
2016,01,16,14,6,16
2016,01,16,15,6,13
2016,01,16,16,6,22
2016,01,16,17,6,28
2016,01,16,18,6,17
2016,01,16,19,6,16
2016,01,16,20,6,21
2016,01,16,21,6,12
2016,01,16,22,6,1
2016,01,16,23,6,12
2016,01,17,00,0,8
2016,01,17,01,0,6
2016,01,17,02,0,2
2016,01,17,03,0,2
2016,01,17,04,0,5
2016,01,17,05,0,2
2016,01,17,06,0,6
2016,01,17,07,0,7
2016,01,17,08,0,9
2016,01,17,09,0,12
2016,01,17,10,0,14
2016,01,17,11,0,5
2016,01,17,12,0,6
2016,01,17,13,0,16
2016,01,17,14,0,15
2016,01,17,15,0,11
2016,01,17,16,0,11
2016,01,17,17,0,26
2016,01,17,18,0,17
2016,01,17,19,0,15
2016,01,17,20,0,13
2016,01,17,21,0,18
2016,01,17,22,0,8
2016,01,17,23,0,10
2016,01,18,00,1,6
2016,01,18,01,1,3
2016,01,18,02,1,1
2016,01,18,03,1,1
2016,01,18,04,1,2
2016,01,18,05,1,5
2016,01,18,06,1,5
2016,01,18,07,1,18
2016,01,18,08,1,27
2016,01,18,09,1,20
2016,01,18,10,1,16
2016,01,18,11,1,13
2016,01,18,12,1,15
2016,01,18,13,1,20
2016,01,18,14,1,20
2016,01,18,15,1,23
2016,01,18,16,1,19
2016,01,18,17,1,17
2016,01,18,18,1,20
2016,01,18,19,1,15
2016,01,18,20,1,21
2016,01,18,21,1,19
2016,01,18,22,1,12
2016,01,18,23,1,6
2016,01,19,00,2,3
2016,01,19,01,2,2
2016,01,19,02,2,4
2016,01,19,03,2,2
2016,01,19,04,2,4
2016,01,19,05,2,2
2016,01,19,06,2,1
2016,01,19,07,2,13
2016,01,19,08,2,21
2016,01,19,09,2,8
2016,01,19,10,2,12
2016,01,19,11,2,20
2016,01,19,12,2,15
2016,01,19,13,2,18
2016,01,19,14,2,21
2016,01,19,15,2,9
2016,01,19,16,2,15
2016,01,19,17,2,16
2016,01,19,18,2,20
2016,01,19,19,2,19
2016,01,19,20,2,7
2016,01,19,21,2,15
2016,01,19,22,2,15
2016,01,19,23,2,8
2016,01,20,00,3,12
2016,01,20,01,3,3
2016,01,20,02,3,4
2016,01,20,03,3,3
2016,01,20,04,3,2
2016,01,20,05,3,1
2016,01,20,06,3,2
2016,01,20,07,3,9
2016,01,20,08,3,21
2016,01,20,09,3,11
2016,01,20,10,3,17
2016,01,20,11,3,14
2016,01,20,12,3,19
2016,01,20,13,3,11
2016,01,20,14,3,13
2016,01,20,15,3,19
2016,01,20,16,3,21
2016,01,20,17,3,21
2016,01,20,18,3,23
2016,01,20,19,3,19
2016,01,20,20,3,28
2016,01,20,21,3,14
2016,01,20,22,3,10
2016,01,20,23,3,8
2016,01,21,00,4,9
2016,01,21,01,4,3
2016,01,21,03,4,2
2016,01,21,04,4,4
2016,01,21,06,4,4
2016,01,21,07,4,14
2016,01,21,08,4,26
2016,01,21,09,4,17
2016,01,21,10,4,20
2016,01,21,11,4,14
2016,01,21,12,4,24
2016,01,21,13,4,27
2016,01,21,14,4,17
2016,01,21,15,4,12
2016,01,21,16,4,11
2016,01,21,17,4,17
2016,01,21,18,4,18
2016,01,21,19,4,17
2016,01,21,20,4,24
2016,01,21,21,4,17
2016,01,21,22,4,12
2016,01,21,23,4,19
2016,01,22,00,5,7
2016,01,22,01,5,2
2016,01,22,02,5,3
2016,01,22,03,5,2
2016,01,22,05,5,1
2016,01,22,06,5,4
2016,01,22,07,5,8
2016,01,22,08,5,13
2016,01,22,09,5,20
2016,01,22,10,5,19
2016,01,22,11,5,21
2016,01,22,12,5,20
2016,01,22,13,5,18
2016,01,22,14,5,16
2016,01,22,15,5,14
2016,01,22,16,5,14
2016,01,22,17,5,25
2016,01,22,18,5,7
2016,01,22,19,5,14
2016,01,22,20,5,9
2016,01,22,21,5,18
2016,01,22,22,5,19
2016,01,22,23,5,12
2016,01,23,00,6,14
2016,01,23,01,6,7
2016,01,23,02,6,3
2016,01,23,03,6,1
2016,01,23,04,6,2
2016,01,23,05,6,3
2016,01,23,06,6,2
2016,01,23,07,6,12
2016,01,23,08,6,13
2016,01,23,09,6,21
2016,01,23,10,6,18
2016,01,23,11,6,17
2016,01,23,12,6,27
2016,01,23,13,6,11
2016,01,23,14,6,26
2016,01,23,15,6,19
2016,01,23,16,6,16
2016,01,23,17,6,15
2016,01,23,18,6,13
2016,01,23,19,6,9
2016,01,23,20,6,17
2016,01,23,21,6,9
2016,01,23,22,6,11
2016,01,23,23,6,8
2016,01,24,00,0,7
2016,01,24,01,0,4
2016,01,24,02,0,4
2016,01,24,03,0,2
2016,01,24,06,0,1
2016,01,24,07,0,3
2016,01,24,08,0,8
2016,01,24,09,0,9
2016,01,24,10,0,11
2016,01,24,11,0,6
2016,01,24,12,0,6
2016,01,24,13,0,9
2016,01,24,14,0,13
2016,01,24,15,0,10
2016,01,24,16,0,14
2016,01,24,17,0,17
2016,01,24,18,0,14
2016,01,24,19,0,14
2016,01,24,20,0,10
2016,01,24,21,0,13
2016,01,24,22,0,9
2016,01,24,23,0,13
2016,01,25,00,1,6
2016,01,25,01,1,5
2016,01,25,03,1,2
2016,01,25,04,1,1
2016,01,25,06,1,6
2016,01,25,07,1,11
2016,01,25,08,1,24
2016,01,25,09,1,17
2016,01,25,10,1,18
2016,01,25,11,1,22
2016,01,25,12,1,18
2016,01,25,13,1,23
2016,01,25,14,1,19
2016,01,25,15,1,15
2016,01,25,16,1,15
2016,01,25,17,1,19
2016,01,25,18,1,28
2016,01,25,19,1,22
2016,01,25,20,1,10
2016,01,25,21,1,15
2016,01,25,22,1,25
2016,01,25,23,1,10
2016,01,26,00,2,4
2016,01,26,01,2,11
2016,01,26,02,2,3
2016,01,26,03,2,2
2016,01,26,05,2,1
2016,01,26,06,2,1
2016,01,26,07,2,8
2016,01,26,08,2,15
2016,01,26,09,2,25
2016,01,26,10,2,27
2016,01,26,11,2,22
2016,01,26,12,2,21
2016,01,26,13,2,12
2016,01,26,14,2,23
2016,01,26,15,2,14
2016,01,26,16,2,8
2016,01,26,17,2,10
2016,01,26,18,2,17
2016,01,26,19,2,20
2016,01,26,20,2,13
2016,01,26,21,2,11
2016,01,26,22,2,12
2016,01,26,23,2,9
2016,01,27,00,3,8
2016,01,27,01,3,9
2016,01,27,02,3,2
2016,01,27,03,3,3
2016,01,27,04,3,2
2016,01,27,05,3,2
2016,01,27,06,3,2
2016,01,27,07,3,6
2016,01,27,08,3,12
2016,01,27,09,3,15
2016,01,27,10,3,18
2016,01,27,11,3,21
2016,01,27,12,3,13
2016,01,27,13,3,22
2016,01,27,14,3,12
2016,01,27,15,3,11
2016,01,27,16,3,20
2016,01,27,17,3,16
2016,01,27,18,3,13
2016,01,27,19,3,17
2016,01,27,20,3,16
2016,01,27,21,3,12
2016,01,27,22,3,16
2016,01,27,23,3,8
2016,01,28,00,4,10
2016,01,28,01,4,3
2016,01,28,02,4,2
2016,01,28,03,4,1
2016,01,28,04,4,3
2016,01,28,05,4,1
2016,01,28,06,4,3
2016,01,28,07,4,18
2016,01,28,08,4,11
2016,01,28,09,4,16
2016,01,28,10,4,20
2016,01,28,11,4,16
2016,01,28,12,4,17
2016,01,28,13,4,9
2016,01,28,14,4,15
2016,01,28,15,4,10
2016,01,28,16,4,15
2016,01,28,17,4,16
2016,01,28,18,4,12
2016,01,28,19,4,8
2016,01,28,20,4,13
2016,01,28,21,4,14
2016,01,28,22,4,14
2016,01,28,23,4,10
2016,01,29,00,5,6
2016,01,29,01,5,6
2016,01,29,02,5,4
2016,01,29,03,5,5
2016,01,29,04,5,2
2016,01,29,05,5,2
2016,01,29,06,5,2
2016,01,29,07,5,15
2016,01,29,08,5,16
2016,01,29,09,5,25
2016,01,29,10,5,26
2016,01,29,11,5,26
2016,01,29,12,5,37
2016,01,29,13,5,32
2016,01,29,14,5,28
2016,01,29,15,5,15
2016,01,29,16,5,31
2016,01,29,17,5,34
2016,01,29,18,5,25
2016,01,29,19,5,22
2016,01,29,20,5,10
2016,01,29,21,5,15
2016,01,29,22,5,25
2016,01,29,23,5,16
2016,01,30,00,6,9
2016,01,30,01,6,3
2016,01,30,02,6,3
2016,01,30,03,6,2
2016,01,30,04,6,1
2016,01,30,05,6,4
2016,01,30,06,6,4
2016,01,30,07,6,6
2016,01,30,08,6,13
2016,01,30,09,6,22
2016,01,30,10,6,19
2016,01,30,11,6,15
2016,01,30,12,6,16
2016,01,30,13,6,23
2016,01,30,14,6,19
2016,01,30,15,6,23
2016,01,30,16,6,22
2016,01,30,17,6,20
2016,01,30,18,6,17
2016,01,30,19,6,14
2016,01,30,20,6,14
2016,01,30,21,6,16
2016,01,30,22,6,8
2016,01,30,23,6,13
2016,01,31,00,0,14
2016,01,31,01,0,5
2016,01,31,03,0,4
2016,01,31,04,0,3
2016,01,31,05,0,3
2016,01,31,06,0,2
2016,01,31,07,0,6
2016,01,31,08,0,7
2016,01,31,09,0,20
2016,01,31,10,0,22
2016,01,31,11,0,17
2016,01,31,12,0,18
2016,01,31,13,0,15
2016,01,31,14,0,19
2016,01,31,15,0,17
2016,01,31,16,0,16
2016,01,31,17,0,14
2016,01,31,18,0,18
2016,01,31,19,0,15
2016,01,31,20,0,9
2016,01,31,21,0,10
2016,01,31,22,0,9
2016,01,31,23,0,10
2016,02,01,00,1,4
2016,02,01,01,1,5
2016,02,01,02,1,4
2016,02,01,03,1,2
2016,02,01,04,1,3
2016,02,01,05,1,3
2016,02,01,06,1,3
2016,02,01,07,1,8
2016,02,01,08,1,11
2016,02,01,09,1,12
2016,02,01,10,1,23
2016,02,01,11,1,14
2016,02,01,12,1,6
2016,02,01,13,1,16
2016,02,01,14,1,18
2016,02,01,15,1,13
2016,02,01,16,1,10
2016,02,01,17,1,19
2016,02,01,18,1,30
2016,02,01,19,1,28
2016,02,01,20,1,15
2016,02,01,21,1,17
2016,02,01,22,1,13
2016,02,01,23,1,8
2016,02,02,00,2,7
2016,02,02,01,2,2
2016,02,02,02,2,1
2016,02,02,03,2,2
2016,02,02,04,2,1
2016,02,02,05,2,1
2016,02,02,06,2,4
2016,02,02,07,2,10
2016,02,02,08,2,11
2016,02,02,09,2,12
2016,02,02,10,2,11
2016,02,02,11,2,19
2016,02,02,12,2,17
2016,02,02,13,2,12
2016,02,02,14,2,5
2016,02,02,15,2,21
2016,02,02,16,2,22
2016,02,02,17,2,23
2016,02,02,18,2,25
2016,02,02,19,2,8
2016,02,02,20,2,17
2016,02,02,21,2,11
2016,02,02,22,2,20
2016,02,02,23,2,9
2016,02,03,00,3,8
2016,02,03,01,3,4
2016,02,03,02,3,3
2016,02,03,03,3,2
2016,02,03,04,3,1
2016,02,03,05,3,2
2016,02,03,06,3,4
2016,02,03,07,3,8
2016,02,03,08,3,14
2016,02,03,09,3,11
2016,02,03,10,3,18
2016,02,03,11,3,9
2016,02,03,12,3,11
2016,02,03,13,3,14
2016,02,03,14,3,8
2016,02,03,15,3,15
2016,02,03,16,3,15
2016,02,03,17,3,19
2016,02,03,18,3,24
2016,02,03,19,3,19
2016,02,03,20,3,13
2016,02,03,21,3,21
2016,02,03,22,3,6
2016,02,03,23,3,6
2016,02,04,00,4,4
2016,02,04,01,4,5
2016,02,04,02,4,1
2016,02,04,04,4,1
2016,02,04,05,4,2
2016,02,04,06,4,5
2016,02,04,07,4,9
2016,02,04,08,4,12
2016,02,04,09,4,10
2016,02,04,10,4,6
2016,02,04,11,4,10
2016,02,04,12,4,6
2016,02,04,13,4,9
2016,02,04,14,4,13
2016,02,04,15,4,19
2016,02,04,16,4,21
2016,02,04,17,4,21
2016,02,04,18,4,16
2016,02,04,19,4,10
2016,02,04,20,4,13
2016,02,04,21,4,13
2016,02,04,22,4,9
2016,02,04,23,4,5
2016,02,05,00,5,6
2016,02,05,01,5,3
2016,02,05,02,5,1
2016,02,05,04,5,1
2016,02,05,05,5,2
2016,02,05,06,5,3
2016,02,05,07,5,1
2016,02,05,08,5,5
2016,02,05,09,5,9
2016,02,05,10,5,8
2016,02,05,11,5,8
2016,02,05,12,5,11
2016,02,05,13,5,5
2016,02,05,14,5,16
2016,02,05,15,5,12
2016,02,05,16,5,8
2016,02,05,17,5,20
2016,02,05,18,5,10
2016,02,05,19,5,15
2016,02,05,20,5,11
2016,02,05,21,5,6
2016,02,05,22,5,5
2016,02,05,23,5,4
2016,02,06,00,6,2
2016,02,06,01,6,3
2016,02,06,03,6,1
2016,02,06,04,6,1
2016,02,06,05,6,1
2016,02,06,06,6,2
2016,02,06,07,6,5
2016,02,06,08,6,8
2016,02,06,09,6,12
2016,02,06,10,6,9
2016,02,06,11,6,11
2016,02,06,12,6,11
2016,02,06,13,6,11
2016,02,06,14,6,12
2016,02,06,15,6,12
2016,02,06,16,6,10
2016,02,06,17,6,23
2016,02,06,18,6,9
2016,02,06,19,6,7
2016,02,06,20,6,4
2016,02,06,21,6,8
2016,02,06,22,6,4
2016,02,06,23,6,4
2016,02,07,00,0,5
2016,02,07,01,0,1
2016,02,07,03,0,1
2016,02,07,04,0,1
2016,02,07,06,0,5
2016,02,07,08,0,7
2016,02,07,09,0,5
2016,02,07,10,0,7
2016,02,07,11,0,4
2016,02,07,12,0,11
2016,02,07,13,0,6
2016,02,07,14,0,8
2016,02,07,15,0,14
2016,02,07,16,0,3
2016,02,07,17,0,7
2016,02,07,18,0,7
2016,02,07,19,0,7
2016,02,07,21,0,3
2016,02,07,22,0,1
2016,02,08,00,1,1
2016,02,08,03,1,2
2016,02,08,05,1,1
2016,02,08,06,1,1
2016,02,08,08,1,2
2016,02,08,09,1,1
2016,02,08,10,1,2
2016,02,08,11,1,5
2016,02,08,12,1,1
2016,02,08,13,1,2
2016,02,08,14,1,5
2016,02,08,15,1,3
2016,02,08,16,1,3
2016,02,08,17,1,13
2016,02,08,18,1,3
2016,02,08,19,1,5
2016,02,08,20,1,5
2016,02,08,21,1,8
2016,02,08,22,1,2
2016,02,08,23,1,4
2016,02,09,00,2,1
2016,02,09,01,2,3
2016,02,09,06,2,1
2016,02,09,07,2,4
2016,02,09,08,2,3
2016,02,09,09,2,2
2016,02,09,10,2,5
2016,02,09,11,2,8
2016,02,09,12,2,4
2016,02,09,13,2,3
2016,02,09,14,2,4
2016,02,09,15,2,1
2016,02,09,16,2,3
2016,02,09,17,2,4
2016,02,09,18,2,5
2016,02,09,19,2,2
2016,02,09,20,2,8
2016,02,09,21,2,5
2016,02,09,22,2,1
2016,02,09,23,2,2
2016,02,10,00,3,1
2016,02,10,01,3,2
2016,02,10,02,3,3
2016,02,10,05,3,1
2016,02,10,08,3,1
2016,02,10,09,3,6
2016,02,10,10,3,6
2016,02,10,11,3,3
2016,02,10,12,3,1
2016,02,10,13,3,4
2016,02,10,14,3,3
2016,02,10,15,3,4
2016,02,10,17,3,5
2016,02,10,18,3,3
2016,02,10,19,3,1
2016,02,10,20,3,1
2016,02,10,21,3,3
2016,02,10,22,3,2
2016,02,10,23,3,2
2016,02,11,00,4,2
2016,02,11,01,4,1
2016,02,11,02,4,2
2016,02,11,03,4,1
2016,02,11,04,4,1
2016,02,11,05,4,1
2016,02,11,08,4,1
2016,02,11,09,4,5
2016,02,11,10,4,4
2016,02,11,11,4,5
2016,02,11,12,4,4
2016,02,11,13,4,4
2016,02,11,14,4,3
2016,02,11,15,4,1
2016,02,11,16,4,4
2016,02,11,17,4,7
2016,02,11,18,4,2
2016,02,11,19,4,4
2016,02,11,20,4,3
2016,02,11,21,4,7
2016,02,11,22,4,8
2016,02,11,23,4,1
2016,02,12,00,5,1
2016,02,12,01,5,1
2016,02,12,02,5,3
2016,02,12,04,5,2
2016,02,12,07,5,2
2016,02,12,08,5,1
2016,02,12,09,5,7
2016,02,12,10,5,8
2016,02,12,11,5,5
2016,02,12,12,5,6
2016,02,12,13,5,5
2016,02,12,14,5,9
2016,02,12,15,5,6
2016,02,12,16,5,6
2016,02,12,17,5,5
2016,02,12,18,5,2
2016,02,12,19,5,6
2016,02,12,20,5,1
2016,02,12,21,5,1
2016,02,12,22,5,2
2016,02,12,23,5,3
2016,02,13,00,6,1
2016,02,13,01,6,2
2016,02,13,02,6,5
2016,02,13,04,6,4
2016,02,13,05,6,1
2016,02,13,07,6,1
2016,02,13,08,6,2
2016,02,13,09,6,7
2016,02,13,10,6,7
2016,02,13,11,6,7
2016,02,13,12,6,7
2016,02,13,13,6,8
